topic,batch,topicsperbatch,endbreak,keywords,vol
577,29,20,4333,first|job|tackl|protect|gov|minimis|evid|tweet|perman|delet,187
578,29,20,4634,weather|extrem|danger|sol|key|abs|#defendrenew|disast|frydenberg|indic,301
579,29,20,4826,link|expe|fact|blacko|green|incl|sheet|face|spin|repo,192
580,29,20,4997,polici|#sablacko|massiv|exit|drop|food|direct|tinfoil|wipe|senat,171
581,30,20,260,call|weather|extrem|thing|cost|clean|event|power|drive|hoax,260
582,30,20,559,need|great|american|concern|#actonclim|worri|complet|resili|damag|infrastr,299
583,30,20,825,world|coal|denier|offic|hold|week|hillari|clinton|address|campaign,266
584,30,20,1023,#qanda|project|conserv|welfar|data|give|ref|model|voic|irrespons,198
585,30,20,1145,latest|thank|ecochang|#eco|two|recent|#marin|role|adelaid|blog,122
586,30,20,1329,electr|system|review|prod|lost|sea|rise|level|affect|kill,184
587,30,20,1589,impact|serio|real|news|live|home|combat|#wapol|sign|china,260
588,30,20,1831,health|risk|polici|mitig|farmer|dark|medic|staff|confront|#ipcc,242
589,30,20,2004,year|planet|expe|hottest|thank|ago|toni|agre|plant|tree,173
590,30,20,2324,action|effect|lead|fix|matthew|good|move|pai|war|eah,320
591,30,20,2644,new|time|now|#renew|happen|gener|red|solv|sta|step,320
592,30,20,2909,stop|face|#debat|adapt|right|carbon|record|shift|vital|bring,265
593,30,20,3151,ignor|govern|plan|emiss|fossil|denial|liber|contin|ind|tackl,242
594,30,20,3494,make|storm|talk|act|one|nation|fail|disc|govt|power,343
595,30,20,3651,peopl|dicaprio|lect|hypocrit|leo|fat|leonardo|obama|polit|lot,157
596,30,20,3878,believ|scienc|#scienc|deni|made|#sxsl|politician|marriag|fact|#tr,227
597,30,20,4173,pari|agreement|ratifi|india|#parisagr|join|deal|labor|largest|enter,295
598,30,20,4411,chang|#coral|#coralbleach|debat|explain|tonight|listen|#gbr|destroy|coral,238
599,30,20,4720,scientist|energi|renew|blame|jame|slow|#coag|ice|fire|western,309
600,30,20,4999,#coal|fight|interest|wake|#lnp|#qldpol|#fossilf|#environ|#gop|inform,279
601,31,20,300,nation|impact|real|sec|call|share|view|min|farmer|biggest,300
602,31,20,768,news|coal|risk|water|affect|health|comm|research|rise|destroy,468
603,31,20,856,gay|bank|frighten|marriag|sydney|green|divers|idea|religi|#global,88
604,31,20,1120,explain|scienc|calmli|lesson|patienc|brian|#rssciencematt|cox|frame|fool,264
605,31,20,1359,one|carbon|approv|#adani|realiti|letter|bomb|carmichael|govern|denial,239
606,31,20,1520,sciencesplain|video|enjoy|chief|scientist|matt|#bookreview|carlin|#greenscam|steam,161
607,31,20,1568,chief|politician|poltician|scientist|sciencesplain|clown|overh|wast|top|empir,48
608,31,20,1745,stop|govern|atmospher|listen|danger|speak|line|pay|servic|planet,177
609,31,20,1767,chief|present|point|explor|scientist|membership|propon|tip|china|fan,22
610,31,20,2405,make|tackl|food|energi|citi|intern|repo|renew|creat|now,638
611,31,20,2525,scientist|coral|noh|bleach|bjorn|ten|herald|declar|sell|tho,120
612,31,20,3018,new|#qldpol|#wapol|year|big|#coal|#scienc|leav|believ|record,493
613,31,20,3349,peopl|extrem|thank|drive|povei|latest|#solar|#nsw|million|#csiro,331
614,31,20,3854,time|need|face|back|#greatbarrierreef|action|talk|effect|iss|show,505
615,31,20,4005,#lnp|govt|singl|newspap|sink|headlin|shame|good|#renewableenergi|greenland,151
616,31,20,4008,scientist|chief|ethanol|repres|breakthro|yate|depa|doco|diminish|feil,3
617,31,20,4342,debat|fail|threat|final|presidenti|serio|clinton|ignor|impo|disc,334
618,31,20,4722,world|great|first|reef|warn|barrier|aicl|next|address|elect,380
619,31,20,4755,scientist|chief|poltician|#scienceb|homework|cheap|discoveri|#backtoschool|effici|process,33
620,31,20,4998,malcolm|robe|finkel|alan|act|proof|evid|accept|arg|movement,243
621,32,20,319,warn|coal|scientist|scienc|research|top|war|impo|gener|live,319
622,32,20,624,energi|million|govern|happen|creat|renew|carbon|job|polici|address,305
623,32,20,914,repo|need|stop|time|sta|power|good|fall|tackl|emiss,290
624,32,20,1183,risk|news|act|state|csiro|now|#environ|deni|concern|read,269
625,32,20,1262,director|compani|penalti|legal|opinion|held|acco|#directorsd|store|liabil,79
626,32,20,1532,impact|plan|#scienc|china|fail|ocean|loss|critic|prod|atmospher,270
627,32,20,1693,face|ignor|penalti|compani|politician|wake|stanc|director|rice|#actonclim,161
628,32,20,1795,threat|expe|alan|jone|agre|reef|peac|list|gbr|militari,102
629,32,20,1989,#beforetheflood|doco|#stateoftheclim|hope|made|#parisagr|consist|stream|#actonclim|film,194
630,32,20,2188,great|barrier|reef|hoax|criticis|site|alan|jone|coral|scare,199
631,32,20,2522,peopl|action|farmer|challeng|#qanda|work|join|arg|water|comm,334
632,32,20,2791,world|real|tackl|rest|track|sign|#climateact|show|chan|kristina,269
633,32,20,3103,effect|sol|believ|call|polit|fossil|mike|baird|nat|increas,312
634,32,20,3348,make|big|talk|serio|poll|moment|shift|winter|left|habitat,245
635,32,20,3628,watch|doc|leonardo|nation|dicaprio|free|geograph|flood|right|onlin,280
636,32,20,3913,fight|sea|one|find|ice|level|tilt|key|citi|rise,285
637,32,20,4097,financi|next|fisher|banker|trigger|move|veteran|bank|sector|damag,184
638,32,20,4353,extrem|fire|chang|day|experienc|hotter|save|capit|gate|bill,256
639,32,20,4645,#wapol|year|#qldpol|pari|#coal|agreement|record|woef|post|combat,292
640,32,20,4999,new|thank|latest|hit|era|realiti|emiss|symbol|threshold|final,354
641,33,20,147,world|finger|middl|rais|klein|naomi|#iag|tilt|hmm|news,147
642,33,20,314,#electionnight|homophob|record|proclaim|break|contin|state|temperat|shrink|stratospher,167
643,33,20,653,scientist|year|talk|iss|elect|work|face|politician|live|next,339
644,33,20,705,moment|total|#insid|#media|#msm|#actonclim|hazelwood|creativ|environ|dissent,52
645,33,20,900,believ|energi|agnost|america|offici|#tr|immigr|comprehens|#ivotedbeca|#liar,195
646,33,20,1162,scienc|senat|#qldpol|good|storm|chang|presser|#renew|care|read,262
647,33,20,1474,world|real|denier|repo|emiss|stop|track|warn|fall|#climateact,312
648,33,20,1770,robe|malcolm|evid|meet|empir|explain|polit|#scienc|remind|race,296
649,33,20,2116,action|time|nation|govern|plan|fight|sea|screw|show|month,346
650,33,20,2549,#qanda|data|bear|#ipa|contempt|accept|night|pacif|#thedr|set,433
651,33,20,2748,thank|end|sta|latest|call|debat|propos|confer|billion|hrc,199
652,33,20,3047,planet|impact|combat|donald|biggest|health|act|hillari|clinton|save,299
653,33,20,3275,left|decis|reverber|notic|govt|#healthcar|pariah|moment|pathet|top,228
654,33,20,3468,man|chines|creat|effect|comp|first|made|nat|extrem|solar,193
655,33,20,3780,watch|now|#parisagr|#beforetheflood|doc|leonardo|flood|green|dicaprio|polici,312
656,33,20,4082,pari|ignor|risk|agreement|compani|director|held|liabl|legal|forc,302
657,33,20,4255,make|wors|deni|cost|nichola|ocean|lose|breath|pay|nah,173
658,33,20,4487,new|need|ipa|one|denial|deal|system|tear|financi|nonsens,232
659,33,20,4736,peopl|csiro|vote|bom|malcolm|robe|conspiracist|assess|scientif|expeis,249
660,33,20,4998,right|great|intergener|stori|marriag|woman|reef|barrier|crimin|son,262
661,34,20,235,scientist|right|warn|fast|escal|win|game|woman|marriag|crimin,235
662,34,20,387,left|lost|agreement|pari|line|abbott|war|sink|#qt|backbench,152
663,34,20,596,one|malcolm|robe|rot|hand|code|racism|emot|frank|pacif,209
664,34,20,840,elect|china|work|save|lead|hoax|movement|rest|biggest|impo,244
665,34,20,1096,senat|nation|chines|today|barri|#electionnight|homophob|proclaim|criticis|labor,256
666,34,20,1431,believ|peopl|impact|level|kid|real|nat|sea|made|million,335
667,34,20,1688,action|deal|planet|thing|iss|commit|bye|sign|effect|chanc,257
668,34,20,1944,hope|talk|disast|#qldpol|fix|view|#wapol|epa|transit|research,256
669,34,20,2195,#tr|fight|#scienc|#qanda|#insid|#csiro|#pot|plan|#freetrad|#dem,251
670,34,20,2568,ratifi|pari|govern|agreement|#parisagr|amend|#climateact|doha|anno|reaffirm,373
671,34,20,2789,presid|thank|latest|nasa|expe|alarmist|first|ecochang|tech|fear,221
672,34,20,3062,now|year|state|vote|interest|law|evid|care|conspiraci|clear,273
673,34,20,3247,donald|concern|face|withdraw|caoonist|combin|leonard|cohen|sane|irref,185
674,34,20,3438,end|make|die|america|speci|disc|creat|oppo|meet|res,191
675,34,20,3766,good|stop|eah|news|affect|power|back|life|carbon|big,328
676,34,20,4004,new|storm|infl|repo|intens|damag|risk|contin|nsw|expect,238
677,34,20,4187,serio|time|racist|dep|sheriff|slavishli|limit|degre|#sydneypeacepr|stand,183
678,34,20,4466,world|scienc|polici|ignor|link|leader|watch|health|chang|top,279
679,34,20,4722,need|join|naomi|great|klein|mine|warrior|coal|project|indigen,256
680,34,20,4999,bolt|sheridan|denier|deni|polit|victori|contradict|fascin|excit|andrew,277
681,35,20,266,china|donald|hoax|invent|chines|histori|beij|claim|lesson|clarifi,266
682,35,20,512,believ|die|melbo|tree|hotter|readi|wind|central|million|explain,246
683,35,20,794,now|#tr|one|stop|evid|csiro|god|empir|thing|vote,282
684,35,20,1215,talk|impact|make|#as|ignor|warmer|effect|biggest|insan|#scienc,421
685,35,20,1476,need|polici|emiss|strong|singl|call|effo|embarrass|offici|dodg,261
686,35,20,1809,scientist|denier|threat|sta|listen|real|entir|nasa|person|fear,333
687,35,20,2116,action|rank|worst|develop|perform|index|oecd|novemb|intern|josh,307
688,35,20,2286,risk|health|malcolm|address|michael|marmot|robe|senat|medic|increas,170
689,35,20,2497,govern|kid|right|hope|meet|win|video|debat|fiji|invit,211
690,35,20,2748,abbott|year|top|toni|panic|moral|victori|record|perspect|hottest,251
691,35,20,2863,scienc|voic|fit|#catalyst|#abc|program|error|correct|misconcept|obvio,115
692,35,20,3275,news|good|chang|#qldpol|#coal|eah|act|power|#thedr|#renew,412
693,35,20,3576,world|fight|leader|tackl|cost|deni|project|movement|prepar|green,301
694,35,20,3692,save|planet|diet|nsw|law|loss|landclear|heat|bad|possingham,116
695,35,20,4025,new|peopl|coal|storm|end|repo|point|denial|abc|contin,333
696,35,20,4205,time|side|lenor|taylor|#climateact|incompat|alter|sick|gain|agre,180
697,35,20,4436,nation|energi|renew|million|disgrac|john|coalit|acc|deal|hewson,231
698,35,20,4589,thank|latest|pari|agreement|view|disast|ecochang|opinion|ipa|ratifi,153
699,35,20,4732,chomski|noam|exacerb|catastroph|loom|assess|worri|terrifi|theori|ret,143
700,35,20,4997,great|children|challeng|iss|confer|respons|face|plan|adani|stay,265
701,36,20,323,need|donald|world|call|mind|open|hoax|worri|scam|shift,323
702,36,20,706,time|new|fight|work|#climateact|cost|long|game|heat|contin,383
703,36,20,844,one|#qanda|#csiro|#insid|#lockthefarm|#locktheg|#vicpol|#sapol|#castro|dicaprio,138
704,36,20,1097,research|nasa|fire|role|plan|evid|head|sceptic|infl|dramat,253
705,36,20,1225,nation|senat|debat|acc|john|#greatbarrierreef|coalit|one|hewson|disgrac,128
706,36,20,1501,arctic|ice|melt|trigger|level|sea|#arctic|warn|ocean|explain,276
707,36,20,1892,make|#coal|address|risk|interest|coal|#renew|repo|war|govt,391
708,36,20,2204,year|next|chang|thing|energi|adapt|nat|life|fiction|limit,312
709,36,20,2406,robe|malcolm|stop|kill|foil|tin|hat|evil|deal|conspiraci,202
710,36,20,2663,impact|thank|latest|land|clear|law|act|bad|good|strip,257
711,36,20,2786,debat|set|senat|theori|spend|spent|titl|aist|isaac|street,123
712,36,20,3048,real|sta|green|believ|china|coastal|lead|back|estat|solv,262
713,36,20,3383,abbott|sign|iss|show|power|rise|basic|made|tackl|serio,335
714,36,20,3530,threat|#greatbarrierreef|affect|give|skeptic|leader|comment|coral|militari|agenda,147
715,36,20,3758,talk|action|peopl|event|carbon|bank|farmer|match|poll|hope,228
716,36,20,3971,deni|eah|challeng|grow|hanson|day|safe|abc|follow|standard,213
717,36,20,4130,disp|theori|senat|set|#notsatir|debat|one|week|spend|insan,159
718,36,20,4453,reef|scienc|expe|great|effect|politician|marin|hanson|declar|snorkel,323
719,36,20,4675,scientist|#wapol|#qldpol|#scienc|alarm|disast|food|hot|res|alter,222
720,36,20,4997,#tr|now|denier|right|ignor|news|contrib|age|leadership|rememb,322
721,37,20,245,reef|great|record|coral|news|barrier|modernis|rank|research|nff,245
722,37,20,475,heat|tackl|face|#climateact|ill|cover|ocean|china|stress|amplifi,230
723,37,20,647,farmer|reveal|politician|attit|shift|advoc|stronger|wait|glad|til,172
724,37,20,922,coal|state|mine|cost|lead|citi|review|feder|blame|wors,275
725,37,20,1106,believ|repres|repo|polit|act|politican|ind|leav|feel|normal,184
726,37,20,1444,now|scientist|deal|point|fast|nat|day|ret|beyond|disast,338
727,37,20,1709,govt|time|effect|tax|tho|pay|top|biggest|past|reason,265
728,37,20,2145,real|stop|denier|good|#renew|risk|next|thing|malcolm|sta,436
729,37,20,2454,#greatbarrierreef|make|one|nation|threat|senat|debat|deni|lnp|messag,309
730,37,20,2641,ref|militari|stir|scienc|committe|breitba|tweet|crisi|space|expe,187
731,37,20,2776,demand|coalit|livelihood|farmer|govern|gov|listen|#oil|micah|#coalit,135
732,37,20,3188,world|carbon|#scienc|fight|iss|price|emiss|energi|disc|soil,412
733,37,20,3423,peopl|eah|green|#insid|post|challeng|big|#msm|protest|sad,235
734,37,20,3552,govern|care|poor|man|destroy|review|live|divis|men|hate,129
735,37,20,3872,need|affect|ice|talk|wine|sea|drink|health|level|nohern,320
736,37,20,4101,action|plan|develop|call|five|direct|realis|feat|biolog|egg,229
737,37,20,4361,latest|chang|year|thank|catastroph|region|land|limit|temperat|nbn,260
738,37,20,4413,concern|polici|#actonclim|rainfal|list|major|temperat|higher|vast|fear,52
739,37,20,4750,new|impact|respons|ignor|worst|bleach|money|show|gbr|photograph,337
740,37,20,4997,#adani|#qldpol|denial|simpl|#coal|billion|bleed|brava|dollar|central,247
741,38,20,392,#adani|peopl|interest|scienc|#coal|extrem|donald|gore|fight|denial,392
742,38,20,709,pai|lack|wife|liber|powerbrok|action|vocal|minor|backdown|spectac,317
743,38,20,953,malcolm|credibl|polici|credit|wale|recent|comment|spot|ali|abbott,244
744,38,20,1154,stop|real|eah|mislead|video|american|note|face|breath|dear,201
745,38,20,1400,time|latest|threat|thank|leav|claim|record|matter|bank|first,246
746,38,20,1790,#qldpol|coal|#scienc|denier|#keepitinthegro|#savethereef|adani|mine|ice|wors,390
747,38,20,1914,hey|tip|happen|citizen|bob|weapon|#agchatoz|listen|battl|seawe,124
748,38,20,2132,govt|meet|pari|repo|total|chao|demolish|finkel|comfo|feder,218
749,38,20,2273,coalit|good|protect|serio|law|oppos|opposit|#springst|farmer|victoria,141
750,38,20,2488,review|talk|scientist|day|open|fact|polit|letter|prove|plan,215
751,38,20,2759,lead|great|effect|epa|reef|iss|pai|pick|scott|commit,271
752,38,20,2929,action|cost|ignor|evid|capit|shoen|model|bizarr|planet|radic,170
753,38,20,3177,believ|thing|liber|belief|massiv|strang|necessit|john|rememb|lib,248
754,38,20,3408,need|weather|#thedr|channel|catastroph|breitba|electr|point|solv|cost,231
755,38,20,3673,new|act|risk|threaten|world|manag|ins|save|abil|hoax,265
756,38,20,3817,right|poll|address|#essenti|leader|#renew|amo|effo|wing|activ,144
757,38,20,4112,polici|emiss|economi|show|nbn|debt|intens|revolv|scheme|finkel,295
758,38,20,4284,make|ref|pariah|deficit|brink|clam|militari|differ|podcast|decis,172
759,38,20,4607,govern|now|year|expe|one|bill|frydenberg|josh|victorian|lower,323
760,38,20,4997,carbon|impact|energi|price|call|back|red|power|lnp|tax,390
761,39,20,332,year|denier|now|denial|exxon|knew|planet|tillerson|nomin|list,332
762,39,20,547,new|expos|daili|cheer|rift|priest|occ|hottest|haphazard|pope,215
763,39,20,624,trap|idiot|netherworld|coalit|top|excel|bobbi|paper|page|poor,77
764,39,20,900,stop|latest|good|worri|iss|thank|res|die|rememb|late,276
765,39,20,1175,world|eah|post|econom|expect|glacier|hoax|growth|front|centr,275
766,39,20,1521,emiss|carbon|meet|read|#lnpfail|electr|point|nat|trade|feder,346
767,39,20,1731,fight|bill|gate|billion|investor|woh|malcolm|innov|show|leadership,210
768,39,20,1982,believ|call|tho|day|happen|impact|citizen|concern|bob|god,251
769,39,20,2275,need|finkel|advic|ignor|warn|risk|top|claim|belief|health,293
770,39,20,2539,real|peopl|head|state|danger|fals|fool|coal|increas|high,264
771,39,20,2731,energi|depa|team|employe|req|cost|clean|confer|work|evid,192
772,39,20,2929,action|pai|liber|lack|wife|powerbrok|minor|vocal|lib|rare,198
773,39,20,3267,scientist|govern|grail|holi|prepar|million|boost|step|amid|search,338
774,39,20,3471,polit|#qldpol|talk|term|#coal|write|common|katherin|lowest|#greatbarrierreef,204
775,39,20,3633,greg|jericho|netherworld|idiot|trap|#agenda|skeptoid|correct|#polit,162
776,39,20,3894,ice|#scienc|time|donald|news|#wapol|core|respons|lnp|#smpeh,261
777,39,20,4237,make|repo|govt|scienc|effect|deal|lead|pari|act|man,343
778,39,20,4470,sydney|arctic|next|methan|food|order|reindeer|mayor|prod|melt,233
779,39,20,4712,one|nation|right|logic|charg|lackey|big|live|threat|debat,242
780,39,20,4999,polici|great|advoc|review|speech|abbott|phoni|first|minist|reef,287
781,40,20,224,scienc|chang|kill|answer|day|made|anim|correct|santa|clear,224
782,40,20,535,year|weather|big|extrem|role|play|hottest|event|wild|octob,311
783,40,20,787,show|emiss|polici|rise|real|economi|polit|greenho|increas|nbn,252
784,40,20,1090,need|energi|#renew|view|clean|tackl|carbon|green|drive|delay,303
785,40,20,1361,now|lead|india|fight|china|link|impact|renew|respons|afford,271
786,40,20,1579,new|one|problem|act|citi|forest|york|stand|orang|arg,218
787,40,20,1789,latest|thank|thing|evid|news|ecochang|call|blip|alarm|embarrass,210
788,40,20,2060,denier|make|govern|good|explain|pay|school|demand|complet|compani,271
789,40,20,2341,ignor|work|cost|donald|fossil|scientif|sta|snow|mention|happen,281
790,40,20,2517,world|save|fail|eah|head|miss|speci|extinct|mass|chanc,176
791,40,20,2771,peopl|power|talk|#environ|water|video|lie|cabinet|#solar|california,254
792,40,20,2914,pai|deni|donat|centrica|thinktank|#climatechangeisr|havoc|wreak|invis|migrant,143
793,40,20,3151,#scienc|#wapol|#qldpol|#adani|half|#fossilf|emerg|#sapol|#vicpol|#tax,237
794,40,20,3442,arctic|ice|melt|sea|record|deal|noh|temperat|close|elit,291
795,40,20,3686,time|#tr|hard|marriag|rep|first|hot|claim|set|#climateact,244
796,40,20,3888,#coal|coal|#lnp|long|interest|mine|#renewableenergi|farmer|#gop|steal,202
797,40,20,4157,scientist|obama|read|worri|fire|top|glacier|collaps|hand|crazi,269
798,40,20,4373,denial|join|nation|order|senat|graham|readfearn|destr|incl|liber,216
799,40,20,4741,believ|risk|repo|combat|great|effect|nat|care|threat|million,368
800,40,20,4992,action|govt|stop|christma|tho|two|ins|poll|treason|project,251
801,41,20,78,world|blame|stop|storm|end|happen|event|nice|photo|politician,78
802,41,20,198,scientist|power|call|denier|liber|citi|hoax|address|day|concern,120
803,41,20,315,scienc|impact|thing|arctic|point|battl|give|love|crap|#environ,117
804,41,20,397,condemn|time|now|weather|extrem|link|green|media|delay|retreat,82
805,41,20,445,#renew|#solar|#coal|#adani|conserv|#liber|#csiro|#diesel|contrib|#poll,48
806,41,20,535,need|energi|act|effect|mention|solar|economi|back|farm|first,90
807,41,20,609,stori|news|biggest|right|lnp|top|read|reason|hope|fake,74
808,41,20,660,thank|latest|ecochang|#yearinreview|tron|lord|smallfox|#eco|thaw|lot,51
809,41,20,711,one|adapt|#climatechangeisr|melbo|ref|manag|frydenberg|josh|#melbweath|woolford,51
810,41,20,795,year|show|fight|rise|sea|fossil|level|#health|chang|#medicar,84
811,41,20,888,work|sooner|solv|tax|agre|billion|make|wisconsin|state|pension,93
812,41,20,952,#qldpol|#wapol|#scienc|real|made|video|provid|plenti|interest|project,64
813,41,20,1040,believ|new|fact|pick|wrong|sta|increas|air|degre|dana,88
814,41,20,1098,bird|migrat|drive|research|reveal|denial|view|#speci|temperat|ann,58
815,41,20,1161,ice|#arctic|age|record|kill|dead|winter|cold|remind|cost,63
816,41,20,1268,great|action|talk|watch|plan|reef|govt|iss|barrier|save,107
817,41,20,1343,realiti|action|irrespons|sheer|coal|activ|nsw|hit|wave|heat,75
818,41,20,1358,heat|wave|hit|coal|activ|nsw|sheer|irrespons|action|pole,15
819,41,20,1432,good|evid|accept|bob|hawk|american|#fixa|polit|#woodfordff|govern,74
820,41,20,1505,warn|jellyfish|head|hot|swimmer|big|move|risk|deadli|meet,73
1,1,5,1321,now|biggest|new|affect|threat|talk|stop|read|news|expe,1321
2,1,5,2572,govern|weather|carbon|fight|action|#sot|tax|hawk|thing|peopl,1251
3,1,5,3598,year|scientist|record|risk|ice|hottest|#coal|research|food|#hottestyear,1026
4,1,5,4254,world|denier|serio|scienc|make|billion|bet|col|wasnt|fossil,656
5,1,5,4994,econom|#thori|need|time|energi|denial|sol|right|renew|activ,740
6,2,5,604,action|marriag|rep|tasmania|peopl|malcolm|believ|lnp|denial|realiti,604
7,2,5,1767,world|tackl|forest|denier|one|great|heritag|#tasfir|news|rise,1163
8,2,5,3126,new|year|record|temperat|#thori|hottest|serio|call|risk|big,1359
9,2,5,3956,scienc|fire|need|impact|make|real|devast|head|combat|effect,830
10,2,5,4997,scientist|csiro|#csiro|now|answer|chief|claim|#scienc|derid|exec,1041
11,3,5,1184,world|threat|effect|chang|record|face|one|act|adapt|next,1184
12,3,5,2325,need|now|action|save|make|find|time|believ|#scienc|news,1141
13,3,5,3438,scientist|research|scienc|impact|plan|energi|speci|link|faster|big,1113
14,3,5,4419,risk|new|repo|lead|coal|health|cost|reef|fail|great,981
15,3,5,5000,csiro|#csiroc|#csiro|rise|sea|level|fli|navig|damag|rate,581
16,4,5,1100,speech|leo|threat|peopl|dicaprio|happen|leonardo|now|right|talk,1100
17,4,5,1944,#oscar|real|impact|health|one|#heathealth|sho|hit|winner|victim,844
18,4,5,3639,new|scientist|world|repo|great|govern|research|nat|address|increas,1695
19,4,5,4181,call|debat|liber|nsw|nation|scienc|pai|lib|degre|tonight,542
20,4,5,4999,need|action|make|chang|save|leader|sta|elect|vital|brave,818
21,5,5,492,poll|right|address|feder|research|mari|#essenti|effo|robinson|amo,492
22,5,5,2258,time|disc|need|now|new|polici|action|one|#eahho|scienc,1766
23,5,5,3033,record|world|lose|heat|battl|show|febr|chief|weather|set,775
24,5,5,3986,scientist|temperat|spike|#thori|risk|malcolm|shocker|denier|overdr|warn,953
25,5,5,4999,#qanda|emiss|peopl|#greatbarrierreef|govern|coal|bleach|level|#coralbleach|rise,1013
26,6,5,614,#greatbarrierreef|coral|research|csiro|plan|devast|bleach|scienc|#gbr|#coralbleach,614
27,6,5,1471,world|now|time|john|hewson|recess|face|record|financi|fear,857
28,6,5,2328,scientist|warn|risk|repo|water|wors|worri|coalit|chang|deni,857
29,6,5,3744,new|health|impact|coal|govt|#coal|talk|fact|good|today,1416
30,6,5,4999,reef|great|barrier|danger|action|make|need|day|denier|destroy,1255
31,7,5,1205,scientist|#greatbarrierreef|reef|now|impact|great|believ|barrier|world|bleach,1205
32,7,5,2310,action|denier|nation|bill|effect|polici|call|lead|facebook|rog,1105
33,7,5,2860,new|websit|rise|sea|level|home|reveal|swamp|peopl|#thedr,550
34,7,5,3923,need|make|coal|care|give|chang|eah|mine|gay|regret,1063
35,7,5,4998,scienc|brandi|polit|ind|big|tackl|settl|georg|year|real,1075
36,8,5,1071,scientist|#greatbarrierreef|lnp|reef|one|vote|make|save|coral|barrier,1071
37,8,5,1926,new|polici|labor|great|fight|job|govern|respons|anno|renew,855
38,8,5,2497,action|real|plan|labor|invest|find|gro|deliv|pai|shoen,571
39,8,5,3931,sign|pari|tackl|agreement|time|world|emiss|#parisagr|nation|scare,1434
40,8,5,4998,scienc|#qanda|now|#eahday|coal|believ|talk|need|fiona|peopl,1067
41,9,5,550,time|bleach|great|reef|barrier|#greatbarrierreef|ineq|made|imposs|treas,550
42,9,5,1674,scientist|peopl|one|weather|warm|fail|govt|sign|clear|environ,1124
43,9,5,3256,action|polici|respons|labor|news|asyl|back|scare|campaign|pathet,1582
44,9,5,3838,mention|major|total|zero|speech|scott|grow|grand|night|rich,582
45,9,5,5000,new|ocean|clean|energi|address|threat|oxygen|#coal|sta|believ,1162
46,10,5,546,elect|carbon|repo|recommend|price|back|mandatori|held|left|presser,546
47,10,5,1746,action|mention|real|govt|polici|fire|control|time|pai|big,1200
48,10,5,3533,energi|#qanda|need|shoen|#notinthet|first|talk|renew|#greatbarrierreef|make,1787
49,10,5,4206,coal|link|definit|greg|mine|minist|arg|adani|environ|#adani,673
50,10,5,4997,govern|tackl|great|oper|barrier|reef|island|job|ref|wildfir,791
51,11,5,802,action|mention|peac|naomi|klein|prize|sydney|win|lack|criticis,802
52,11,5,1580,coal|impact|answer|scott|morrison|transcript|scienc|power|temperat|csiro,778
53,11,5,3446,#qanda|new|peopl|need|ignor|make|one|world|govern|act,1866
54,11,5,4482,island|vote|polici|major|rise|five|sea|pacif|now|lost,1036
55,11,5,4998,pass|mileston|back|cape|grim|aptli|real|dioxid|carbon|dither,516
56,12,5,1880,action|need|record|impact|polici|pai|now|scienc|tackl|glacier,1880
57,12,5,2883,new|peopl|world|bank|big|coal|scientist|talk|risk|project,1003
58,12,5,3743,sta|year|barnabi|worri|joyc|greg|one|minist|face|dep,860
59,12,5,4384,elect|save|great|iss|time|reef|work|central|tim|bad,641
60,12,5,4997,threat|sec|nation|biggest|make|lnp|water|next|richard|live,613
61,13,5,1048,#greatbarrierreef|world|censor|impact|#reefgat|reef|great|press|barrier|mention,1048
62,13,5,3394,#qanda|need|major|action|malcolm|talk|iss|elect|mitig|effect,2346
63,13,5,3948,repo|refer|soviet|strip|gov|scr|remov|excl|happen|concern,554
64,13,5,4670,govern|intervent|scr|repo|wipe|deinal|led|coward|incred|orwel,722
65,13,5,4999,deni|pai|exxon|#describethecoalit|warn|massiv|stand|spot|cost|barnabi,329
66,14,5,1463,polici|#thedr|polit|labor|tackl|world|now|pai|posit|liber,1463
67,14,5,2448,great|reef|barrier|need|govern|#greatbarrierreef|iss|bleach|scienc|impact,985
68,14,5,3055,coal|cover|forest|fear|kakad|tasmania|address|red|#qanda|tweet,607
69,14,5,4054,repo|risk|malcolm|scientist|dark|homeown|govt|warn|censor|prod,999
70,14,5,4998,#leadersdeb|action|happen|real|commit|abbott|stand|plan|elect|job,944
71,15,5,1216,action|#greatbarrierreef|vote|back|carbon|polici|malcolm|coal|act|make,1216
72,15,5,2058,time|#sydneystorm|top|thank|#eastcoastlow|believ|sta|storm|scienc|save,842
73,15,5,3369,sea|impact|weather|rise|level|barnabi|talk|joyc|#scienc|event,1311
74,15,5,3766,home|island|tho|rememb|hope|waterfront|swim|lose|notic|demolit,397
75,15,5,4999,plan|need|now|world|#qanda|coast|east|real|reef|risk,1233
76,16,5,855,new|#greatbarrierreef|time|#coal|world|lnp|protect|poll|stop|sta,855
77,16,5,1561,coal|great|gro|biggest|dozen|compani|warn|barrier|news|read,706
78,16,5,2466,need|reef|#qanda|real|ignor|action|greg|#climatefizza|work|ref,905
79,16,5,3336,happen|storm|renew|victoria|good|home|lead|believ|caoon|energi,870
80,16,5,4996,elect|scientist|polici|now|flood|plan|impact|year|disast|iss,1660
81,17,5,1169,pai|real|elect|new|vote|malcolm|commit|plan|tackl|#leadersdeb,1169
82,17,5,2661,#qanda|time|serio|polici|iss|one|coal|biggest|make|#coal,1492
